antecedent,consequent,support,confidence,lift,leverage,conviction,n_items
milk,"cereal, pasta",0.111,0.3531283138918346,2.6418577099139746,0.06898411111111111,1.3392661202185794,3
"cereal, pasta",milk,0.111,0.8304239401496261,2.6418577099139746,0.06898411111111111,4.043416666666669,3
"milk, sugar",cereal,0.069,0.8518518518518519,2.6373122348354547,0.042837,4.569750000000001,3
"diapers, salsa",formula,0.05266666666666667,0.6196078431372548,2.625456962445995,0.032606666666666666,2.008453608247422,3
"beer, cereal",milk,0.051333333333333335,0.823529411764706,2.619923897448693,0.03173988888888889,3.885444444444446,3
"beer, milk",cereal,0.051333333333333335,0.8461538461538461,2.619671350321505,0.031738,4.4005,3
"apples, wipes",diapers,0.042666666666666665,0.8590604026845637,2.6137740446792,0.026342888888888888,4.763269841269841,3
"milk, parmesan",cereal,0.054,0.84375,2.6122291021671824,0.033327999999999997,4.332800000000001,3
"bananas, wipes",diapers,0.038,0.8571428571428571,2.607939727615184,0.02342911111111111,4.699333333333332,3
"cereal, sugar",milk,0.069,0.8181818181818182,2.6029114046081174,0.04249122222222223,3.7711666666666677,3
"chips, milk",cereal,0.108,0.8372093023255813,2.5919792641658863,0.066333,4.158714285714284,3
"cereal, diapers",milk,0.09233333333333334,0.8147058823529413,2.591853284261743,0.05670888888888889,3.700423280423282,3
"apples, diapers",wipes,0.042666666666666665,0.5953488372093023,2.566158781074579,0.026039999999999997,1.8979310344827587,3
"cereal, coffee",milk,0.06866666666666667,0.8046875,2.5599814422057263,0.04184355555555555,3.510613333333333,3
"bananas, diapers",wipes,0.038,0.5906735751295336,2.5460067893514378,0.023074666666666663,1.8762531645569616,3
"apples, formula",diapers,0.042333333333333334,0.8355263157894737,2.542169317817871,0.02568088888888889,4.081706666666666,3
"cereal, parmesan",milk,0.054,0.7980295566502463,2.5388002862680157,0.03273011111111111,3.394886178861789,3
"bread, wipes",diapers,0.09066666666666667,0.834355828220859,2.5386079966151898,0.054951555555555566,4.052864197530866,3
"cereal, wipes",diapers,0.062,0.8340807174887892,2.537770945706255,0.03756911111111111,4.046144144144144,3
"milk, wipes",diapers,0.05633333333333333,0.8325123152709359,2.5329989308446326,0.03409355555555556,4.008254901960784,3
"cereal, cream",milk,0.07,0.7954545454545455,2.5306083100356696,0.04233866666666668,3.352148148148149,3
"bananas, diapers",formula,0.03833333333333333,0.5958549222797926,2.524808992710986,0.023150666666666663,1.890410256410256,3
"chips, diapers",wipes,0.074,0.5842105263157894,2.518148820326678,0.044613333333333324,1.8470886075949364,3
"salsa, wipes",diapers,0.05266666666666667,0.8272251308900525,2.516912162951478,0.03174155555555556,3.8855959595959617,3
"cereal, formula",milk,0.06,0.7894736842105263,2.511581179885025,0.036110666666666666,3.2569166666666667,3
"cereal, wipes",milk,0.058666666666666666,0.7892376681614349,2.51083033349343,0.03530122222222222,3.2532695035460986,3
"eggs, wipes",diapers,0.04033333333333333,0.8231292517006802,2.5044500558844227,0.024228666666666666,3.795615384615383,3
"formula, salsa",diapers,0.05266666666666667,0.8229166666666666,2.503803245436105,0.031632,3.791058823529411,3
"apples, diapers",formula,0.042333333333333334,0.5906976744186047,2.5029562475364604,0.02542,1.8665909090909092,3
"butter, wipes",diapers,0.08933333333333333,0.8220858895705522,2.5012755260767308,0.05361822222222223,3.773356321839081,3
"chips, diapers",beer,0.059666666666666666,0.47105263157894733,2.501164415463437,0.03581111111111111,1.5344941956882256,3
"pasta, wipes",diapers,0.078,0.8210526315789474,2.4981317390840183,0.04677666666666667,3.7515686274509803,3
"coffee, wipes",diapers,0.048666666666666664,0.8202247191011235,2.4956127356017954,0.029165777777777773,3.7342916666666643,3
wipes,diapers,0.19,0.8189655172413792,2.4917814926208295,0.11374933333333333,3.7083174603174585,2
diapers,wipes,0.19,0.5780933062880325,2.4917814926208295,0.11374933333333333,1.8203076923076924,2
"pasta_sauce, wipes",diapers,0.07633333333333334,0.8178571428571428,2.4884091567661546,0.04565777777777778,3.6857516339869276,3
"diapers, sugar",beer,0.042,0.4684014869888476,2.487087541533704,0.02511277777777778,1.5268414918414916,3
"soda, wipes",diapers,0.046,0.8165680473372781,2.484486959444051,0.02748511111111111,3.6598494623655906,3
"cream, wipes",diapers,0.051666666666666666,0.8157894736842104,2.4821180740898896,0.03085111111111111,3.64438095238095,3
"butter, diapers",wipes,0.08933333333333333,0.5751072961373391,2.4789107592126687,0.053296,1.807515151515152,3
wipes,"butter, diapers",0.08933333333333333,0.3850574712643678,2.4789107592126682,0.053296,1.3735700934579438,3
wipes,"bread, diapers",0.09066666666666667,0.39080459770114945,2.4682395644283126,0.05393333333333334,1.3816037735849056,3
"bread, diapers",wipes,0.09066666666666667,0.5726315789473685,2.468239564428312,0.05393333333333334,1.7970443349753698,3
"diapers, pasta_sauce",wipes,0.07633333333333334,0.5725,2.467672413793103,0.0454,1.7964912280701755,3
"coffee, formula",diapers,0.05,0.8108108108108109,2.466970012608958,0.029732222222222226,3.5484761904761912,3
"formula, sugar",diapers,0.049666666666666665,0.8097826086956522,2.4638416086074613,0.029508444444444445,3.529295238095239,3
"bread, formula",diapers,0.09,0.8083832335329341,2.4595838748466554,0.05340844444444444,3.503520833333332,3
"diapers, parmesan",wipes,0.038,0.57,2.4568965517241375,0.022533333333333332,1.7860465116279067,3
"cereal, formula",diapers,0.06133333333333333,0.8070175438596491,2.4554286324330095,0.03635466666666666,3.478727272727272,3
"coffee, diapers",formula,0.05,0.5791505791505792,2.4540278777566917,0.029625333333333337,1.815376146788991,3
"butter, formula",diapers,0.08833333333333333,0.8054711246200609,2.450723502900794,0.052289555555555554,3.4510729166666683,3
"sugar, wipes",diapers,0.04933333333333333,0.8043478260869565,2.447305758885263,0.029175111111111113,3.4312592592592597,3
"bananas, formula",diapers,0.03833333333333333,0.804195804195804,2.4468432176342922,0.022666888888888886,3.4285952380952356,3
"formula, milk",diapers,0.056,0.8038277511961722,2.4457233809214167,0.03310288888888889,3.422162601626016,3
"beer, eggs",diapers,0.03266666666666666,0.8032786885245902,2.444052804841552,0.019300888888888888,3.412611111111111,3
"eggs, formula",diapers,0.03933333333333333,0.802721088435374,2.4423562528459657,0.023228666666666665,3.4029655172413773,3
"beer, sugar",diapers,0.042,0.802547770700637,2.4418289169390577,0.024799777777777778,3.3999784946236566,3
"diapers, soda",beer,0.03766666666666667,0.45934959349593496,2.4390243902439024,0.022223333333333335,1.5012781954887218,3
"diapers, eggs",wipes,0.04033333333333333,0.5654205607476636,2.4371575894295843,0.023784,1.7672258064516129,3
"cream, diapers",formula,0.053,0.5740072202166064,2.4322339839686715,0.031209333333333332,1.7934576271186438,3
"diapers, eggs",beer,0.03266666666666666,0.4579439252336448,2.431560664957406,0.01923222222222222,1.4973850574712642,3
"cream, formula",diapers,0.053,0.7989949748743719,2.431019193329732,0.031198444444444445,3.3398833333333338,3
"coffee, diapers",wipes,0.048666666666666664,0.5637065637065637,2.429769671148981,0.02863733333333333,1.760283185840708,3
"chips, wipes",diapers,0.074,0.7985611510791367,2.4296992426342903,0.04354355555555556,3.3326904761904768,3
formula,diapers,0.18833333333333332,0.7980225988700566,2.4280606456492593,0.11076799999999999,3.323804195804197,2
diapers,formula,0.18833333333333332,0.5730223123732251,2.428060645649259,0.11076799999999999,1.7893206650831353,2
"diapers, pasta",beer,0.06333333333333334,0.4567307692307693,2.425119128658952,0.03721777777777779,1.4940412979351034,3
"diapers, pasta",wipes,0.078,0.5625,2.424568965517241,0.04582933333333333,1.7554285714285716,3
"beer, cereal",diapers,0.049666666666666665,0.7967914438502673,2.424314737881138,0.029179777777777777,3.303666666666666,3
"beer, soda",diapers,0.03766666666666667,0.795774647887324,2.4212210381967263,0.02210977777777778,3.2872183908045987,3
"diapers, soda",wipes,0.046,0.5609756097560975,2.417998317914213,0.026975999999999997,1.7493333333333332,3
"chips, formula",diapers,0.072,0.7941176470588234,2.4161794535258316,0.042200888888888885,3.2607619047619023,3
"cream, diapers",wipes,0.051666666666666666,0.5595667870036101,2.4119258060500433,0.030245333333333332,1.7437377049180327,3
formula,"butter, diapers",0.08833333333333333,0.3742937853107345,2.409616643631338,0.05167466666666667,1.349941309255079,3
"butter, diapers",formula,0.08833333333333333,0.5686695278969958,2.409616643631338,0.05167466666666667,1.77126368159204,3
"parmesan, wipes",diapers,0.038,0.7916666666666666,2.4087221095334685,0.022223999999999997,3.2223999999999995,3
formula,"bread, diapers",0.09,0.3813559322033898,2.408563782337199,0.05263333333333333,1.3605022831050229,3
"bread, diapers",formula,0.09,0.5684210526315789,2.408563782337199,0.05263333333333333,1.7702439024390244,3
"chips, diapers",formula,0.072,0.5684210526315788,2.4085637823371986,0.04210666666666666,1.770243902439024,3
"diapers, pasta_sauce",beer,0.060333333333333336,0.4525,2.4026548672566372,0.035222222222222224,1.482496194824962,3
"salsa, soda",chips,0.06433333333333334,0.9554455445544556,2.4006169461167226,0.037534666666666675,13.51155555555561,3
"beer, coffee",diapers,0.037333333333333336,0.7887323943661972,2.399794303345428,0.02177644444444445,3.177644444444445,3
"formula, soda",diapers,0.04466666666666667,0.7882352941176471,2.39828182794416,0.026042222222222224,3.1701851851851863,3
"beer, pasta_sauce",diapers,0.060333333333333336,0.7869565217391306,2.3943910397742307,0.03513555555555556,3.151156462585036,3
"parmesan, pasta",pasta_sauce,0.167,0.9920792079207921,2.3886337269360967,0.09708555555555556,73.81416666666661,3
pasta_sauce,"parmesan, pasta",0.167,0.40208667736757625,2.3886337269360967,0.09708555555555556,1.3909485458612973,3
"diapers, pasta_sauce",formula,0.075,0.5625,2.3834745762711864,0.043533333333333334,1.7462857142857142,3
"formula, pasta_sauce",diapers,0.075,0.78125,2.377028397565923,0.043447999999999994,3.068952380952381,3
"cream, diapers",beer,0.04133333333333333,0.44765342960288806,2.376920865148078,0.02394388888888889,1.4694880174291935,3
"beer, cream",diapers,0.04133333333333333,0.779874213836478,2.372842435607945,0.023914,3.0497714285714292,3
"diapers, sugar",wipes,0.04933333333333333,0.550185873605948,2.3714908345083963,0.028530666666666663,1.7073719008264463,3
"beer, pasta",diapers,0.06333333333333334,0.778688524590164,2.369234861836199,0.03660177777777779,3.0334320987654335,3
"cereal, diapers",wipes,0.062,0.5470588235294118,2.3580121703853956,0.035706666666666664,1.6955844155844157,3
"formula, pasta",diapers,0.07666666666666666,0.7744107744107743,2.3562193947589485,0.044128666666666656,2.975910447761193,3
"diapers, milk",beer,0.046,0.44372990353697744,2.356087983382181,0.02647611111111111,1.4591233140655107,3
"diapers, parmesan",formula,0.037,0.5549999999999999,2.351694915254237,0.021266666666666666,1.7168539325842695,3
"diapers, sugar",formula,0.049666666666666665,0.553903345724907,2.3470480751055383,0.02850533333333333,1.712633333333333,3
"diapers, pasta",formula,0.07666666666666666,0.5528846153846154,2.3427314211212518,0.04394133333333333,1.708731182795699,3
"diapers, milk",wipes,0.05633333333333333,0.5434083601286174,2.3422774143474885,0.03228266666666667,1.6820281690140846,3
"parmesan, pasta_sauce",pasta,0.167,0.9842829076620826,2.3379641512163483,0.09557033333333335,36.838875000000186,3
pasta,"parmesan, pasta_sauce",0.167,0.3966745843230404,2.3379641512163483,0.09557033333333335,1.3762611548556432,3
"diapers, eggs",formula,0.03933333333333333,0.5514018691588785,2.336448598130841,0.022498666666666667,1.7030833333333333,3
"cereal, diapers",beer,0.049666666666666665,0.43823529411764706,2.3269130661114006,0.02832222222222222,1.4448516579406632,3
"beer, chips",diapers,0.059666666666666666,0.7617021276595745,2.3175521125544862,0.03392111111111111,2.8172023809523807,3
"chips, formula",salsa,0.055,0.6066176470588235,2.3123925554974214,0.031215111111111114,1.875190031152648,3
"diapers, soda",formula,0.04466666666666667,0.5447154471544715,2.308116301501998,0.025314666666666666,1.6780714285714284,3
"beer, milk",diapers,0.046,0.7582417582417582,2.3070236051980473,0.026060888888888887,2.7768787878787875,3
"coffee, diapers",beer,0.037333333333333336,0.43243243243243246,2.296101411145659,0.021073888888888892,1.430079365079365,3
"cereal, diapers",formula,0.06133333333333333,0.5411764705882353,2.293120638085743,0.03458666666666667,1.665128205128205,3
"diapers, milk",formula,0.056,0.5401929260450161,2.288953076461933,0.03153466666666667,1.6615664335664337,3
beer,diapers,0.14166666666666666,0.752212389380531,2.2886786695148005,0.07976777777777777,2.7093095238095244,2
diapers,beer,0.14166666666666666,0.43103448275862066,2.2886786695148,0.07976777777777777,1.4265656565656564,2
"beer, butter",diapers,0.06666666666666667,0.7490636704119851,2.2790983886774394,0.037415333333333335,2.6753134328358215,3
"butter, diapers",beer,0.06666666666666667,0.4291845493562232,2.2788560142808314,0.03741222222222222,1.4219423558897244,3
beer,"butter, diapers",0.06666666666666667,0.35398230088495575,2.278856014280831,0.03741222222222222,1.307497716894977,3
"beer, salsa",chips,0.045,0.9060402684563759,2.2764830865738084,0.025232666666666664,6.407000000000002,3
"beer, bread",diapers,0.067,0.7472118959107806,2.2734641863411174,0.03752955555555556,2.6557156862745095,3
beer,"bread, diapers",0.067,0.3557522123893806,2.2468560782487197,0.037180555555555564,1.3064331501831503,3
"bread, diapers",beer,0.067,0.4231578947368422,2.2468560782487197,0.037180555555555564,1.407086374695864,3
"bananas, chips",salsa,0.05,0.5882352941176471,2.2423200538156816,0.02770166666666667,1.7914761904761907,3
"chips, wipes",salsa,0.05433333333333333,0.5863309352517986,2.23506074428894,0.030023777777777778,1.7832289855072465,3
"coffee, soda",chips,0.05533333333333333,0.8829787234042553,2.2185395060408424,0.030392,5.144363636363636,3
"pasta, soda",pasta_sauce,0.09733333333333333,0.9211356466876971,2.217822584320298,0.053446444444444435,7.413573333333328,3
"apples, chips",salsa,0.053,0.5802919708029197,2.2120405494393385,0.02904022222222222,1.7575710144927537,3
"pasta, salsa",pasta_sauce,0.092,0.9169435215946844,2.2077291852199465,0.050328222222222226,7.039386666666668,3
"bananas, salsa",chips,0.05,0.8771929824561404,2.2040024684827646,0.027314,4.902000000000002,3
"beer, pasta_sauce",pasta,0.071,0.9260869565217391,2.199731488175152,0.03872333333333333,7.833529411764704,3
"bananas, pasta_sauce",pasta,0.08033333333333334,0.9233716475095787,2.193281823063132,0.04370633333333335,7.555950000000013,3
"formula, parmesan",diapers,0.037,0.7207792207792207,2.1930402254945864,0.020128444444444442,2.4043100775193795,3
"cream, soda",chips,0.059333333333333335,0.8725490196078431,2.192334220120209,0.03226933333333333,4.7233846153846155,3
"beer, chips",salsa,0.045,0.5744680851063829,2.189840222768931,0.024450555555555555,1.7335166666666666,3
"diapers, salsa",beer,0.035,0.411764705882353,2.1863612701717856,0.01899166666666667,1.3798333333333335,3
"diapers, pasta_sauce",pasta,0.12233333333333334,0.9175,2.179334916864608,0.06620000000000001,7.018181818181816,3
salsa,"butter, chips",0.104,0.39644218551461247,2.1782537665638046,0.05625533333333334,1.3552968421052634,3
"butter, chips",salsa,0.104,0.5714285714285714,2.1782537665638046,0.05625533333333334,1.7212222222222222,3
"soda, sugar",chips,0.05633333333333333,0.8666666666666666,2.1775544388609713,0.030463333333333332,4.514999999999997,3
"formula, pasta_sauce",pasta,0.088,0.9166666666666666,2.1773555027711797,0.047583999999999994,6.947999999999997,3
"chips, diapers",salsa,0.07233333333333333,0.5710526315789474,2.176820704875276,0.03910444444444444,1.719713701431493,3
"chips, sugar",salsa,0.06433333333333334,0.5710059171597633,2.17664263212108,0.03477711111111112,1.7195264367816094,3
"pasta, sugar",pasta_sauce,0.10333333333333333,0.9037900874635569,2.1760596006345674,0.05584688888888889,6.076989898989904,3
"milk, pasta",pasta_sauce,0.11566666666666667,0.9036458333333334,2.17571227929374,0.062504,6.067891891891894,3
"cereal, pasta",pasta_sauce,0.12066666666666667,0.9027431421446385,2.173538865516786,0.06515044444444446,6.011572649572654,3
"chips, pasta",pasta_sauce,0.142,0.9025423728813559,2.1730554724270204,0.07665422222222221,5.999188405797097,3
"pasta_sauce, sugar",pasta,0.10333333333333333,0.9144542772861357,2.172100421107211,0.055760333333333335,6.7683103448275865,3
pasta,"bread, pasta_sauce",0.18333333333333332,0.43547110055423593,2.1701217635593153,0.09885266666666666,1.4159298737727912,3
"bread, pasta_sauce",pasta,0.18333333333333332,0.9136212624584718,2.1701217635593153,0.09885266666666666,6.70303846153846,3
"apples, pasta",pasta_sauce,0.082,0.9010989010989011,2.169580018697194,0.04420466666666667,5.911629629629631,3
"pasta_sauce, soda",pasta,0.09733333333333333,0.9124999999999999,2.167458432304038,0.052426666666666656,6.617142857142847,3
"eggs, pasta_sauce",pasta,0.07633333333333334,0.9123505976095618,2.167103557267368,0.04110966666666667,6.605863636363642,3
pasta,"butter, pasta_sauce",0.183,0.4346793349168646,2.1661760876255713,0.09851933333333333,1.4139467787114846,3
"butter, pasta_sauce",pasta,0.183,0.9119601328903655,2.1661760876255713,0.09851933333333333,6.5765660377358515,3
"bananas, pasta",pasta_sauce,0.08033333333333334,0.8992537313432837,2.165137394887521,0.043230222222222225,5.803358024691364,3
"formula, salsa",chips,0.055,0.859375,2.1592336683417086,0.029528,4.280888888888889,3
"chips, pasta_sauce",soda,0.086,0.5454545454545454,2.1587910769968817,0.046162888888888885,1.6441333333333334,3
"milk, pasta_sauce",pasta,0.11566666666666667,0.9083769633507854,2.1576649960826257,0.06205933333333334,6.319371428571435,3
"bread, chips",salsa,0.10466666666666667,0.5657657657657658,2.1566674679762357,0.05613500000000001,1.6987759336099586,3
salsa,"bread, chips",0.10466666666666667,0.3989834815756036,2.1566674679762357,0.05613500000000001,1.3560359408033826,3
"butter, pasta",pasta_sauce,0.183,0.8955954323001631,2.156329291252399,0.09813355555555554,5.6000104166666675,3
pasta_sauce,"butter, pasta",0.183,0.4406099518459069,2.156329291252399,0.09813355555555554,1.4223825920612148,3
"apples, pasta_sauce",pasta,0.082,0.9077490774907749,2.1561735807381828,0.04396966666666667,6.276360000000001,3
"chips, eggs",salsa,0.04466666666666667,0.5654008438818565,2.1552764061570135,0.023942333333333336,1.6973495145631068,3
"cereal, pasta_sauce",pasta,0.12066666666666667,0.9072681704260651,2.155031283672364,0.06467366666666667,6.243810810810807,3
"pasta_sauce, wipes",pasta,0.08466666666666667,0.9071428571428571,2.154733627417713,0.045373333333333335,6.235384615384615,3
"cream, pasta",pasta_sauce,0.102,0.894736842105263,2.1542620596434907,0.05465199999999999,5.554333333333328,3
"chips, eggs",soda,0.043,0.5443037974683543,2.1542366654420357,0.023039333333333332,1.6399814814814813,3
pasta_sauce,pasta,0.37666666666666665,0.9069020866773675,2.1541617260745074,0.20181133333333331,6.219258620689649,2
pasta,pasta_sauce,0.37666666666666665,0.894695170229612,2.1541617260745074,0.20181133333333331,5.552135338345861,2
"bread, pasta",pasta_sauce,0.18333333333333332,0.8943089430894309,2.153231805191246,0.09818999999999999,5.5318461538461525,3
pasta_sauce,"bread, pasta",0.18333333333333332,0.44141252006420545,2.153231805191246,0.09818999999999999,1.4232327586206897,3
"cream, pasta_sauce",pasta,0.102,0.9053254437869822,2.1504167310854685,0.05456733333333333,6.115687499999997,3
"coffee, pasta",pasta_sauce,0.102,0.892128279883382,2.1479814122392824,0.05451355555555555,5.420018018018019,3
"beer, parmesan",pasta_sauce,0.033,0.891891891891892,2.1474122597718104,0.01763266666666667,5.408166666666672,3
"pasta, wipes",pasta_sauce,0.08466666666666667,0.8912280701754386,2.145813973135085,0.04521,5.3751612903225805,3
"salsa, wipes",chips,0.05433333333333333,0.8534031413612565,2.144228998395117,0.028994,4.106499999999999,3
"beer, salsa",diapers,0.035,0.7046979865771813,2.1441115210259065,0.018676222222222226,2.2733787878787886,3
"formula, pasta",pasta_sauce,0.088,0.8888888888888888,2.140181915462814,0.04688199999999999,5.261999999999998,3
"chips, pasta_sauce",pasta,0.142,0.9006342494714586,2.1392737517136786,0.07562233333333332,5.826957446808503,3
"diapers, salsa",chips,0.07233333333333333,0.8509803921568627,2.1381416888363383,0.03850333333333333,4.039736842105262,3
"coffee, pasta_sauce",pasta,0.102,0.9,2.137767220902613,0.054286666666666664,5.790000000000001,3
"chips, parmesan",salsa,0.04766666666666667,0.55859375,2.1293281448538757,0.025280888888888894,1.6711740412979352,3
"diapers, pasta",pasta_sauce,0.12233333333333334,0.8822115384615385,2.1241048277565135,0.06474044444444445,4.963700680272113,3
"pasta_sauce, salsa",pasta,0.092,0.8932038834951457,2.1216244263542654,0.048637,5.421545454545456,3
"chips, pasta",soda,0.08433333333333333,0.5360169491525424,2.121439112740933,0.04458044444444444,1.6106910197869104,3
"beer, parmesan",pasta,0.033,0.891891891891892,2.118508056750337,0.017423,5.355750000000005,3
"chips, coffee",salsa,0.06,0.5521472392638037,2.104754406342327,0.03149311111111111,1.6471187214611873,3
"bananas, soda",chips,0.04466666666666667,0.8374999999999999,2.104271356783919,0.02344,3.7046153846153826,3
"apples, salsa",chips,0.053,0.8368421052631578,2.102618354932557,0.02779333333333333,3.689677419354837,3
"beer, pasta",pasta_sauce,0.071,0.8729508196721312,2.1018077520195773,0.037219555555555554,4.601892473118281,3
salsa,chips,0.21933333333333332,0.8360864040660737,2.1007196082062154,0.11492466666666666,3.6726666666666667,2
chips,salsa,0.21933333333333332,0.5510887772194304,2.1007196082062154,0.11492466666666666,1.6432350746268654,2
"eggs, pasta",pasta_sauce,0.07633333333333334,0.870722433460076,2.0964424561639072,0.03992244444444445,4.522568627450981,3
"chips, cream",salsa,0.06433333333333334,0.5498575498575499,2.096026238338818,0.03364033333333334,1.638740506329114,3
"apples, soda",chips,0.046,0.8313253012048193,2.0887570382030636,0.023977333333333333,3.569,3
"bananas, chips",soda,0.04466666666666667,0.5254901960784314,2.079776501629676,0.02319,1.5749586776859505,3
"chips, milk",salsa,0.07033333333333333,0.545219638242894,2.0783467785624934,0.036492333333333335,1.622028409090909,3
"cereal, soda",chips,0.06533333333333333,0.8270042194092826,2.0779000487670416,0.03389133333333332,3.479853658536583,3
"cereal, chips",salsa,0.07066666666666667,0.5449871465295629,2.0774605331495413,0.03665077777777778,1.6211996233521655,3
"bread, eggs",butter,0.16666666666666666,0.9900990099009901,2.0742297693456497,0.08631555555555555,52.78933333333328,3
"cream, salsa",chips,0.06433333333333334,0.8247863247863249,2.0723274492118713,0.03328933333333334,3.4358048780487818,3
"chips, parmesan",soda,0.04466666666666667,0.5234375,2.071652374670185,0.02310577777777778,1.5681748633879784,3
"milk, soda",chips,0.06566666666666666,0.8242677824267782,2.071024578961754,0.033959333333333334,3.4256666666666664,3
"bread, salsa",chips,0.10466666666666667,0.8241469816272966,2.070721059365067,0.05412066666666667,3.4233134328358212,3
"pasta_sauce, salsa",parmesan,0.04633333333333333,0.44983818770226536,2.069807612126988,0.023948,1.4226117647058822,3
"cream, pasta_sauce",parmesan,0.050666666666666665,0.44970414201183434,2.0691908374777657,0.026180444444444444,1.4222652329749106,3
"pasta, salsa",parmesan,0.045,0.4485049833887043,2.0636732364510935,0.023194222222222224,1.419172690763052,3
"salsa, sugar",chips,0.06433333333333334,0.8212765957446809,2.0635090345343743,0.03315666666666667,3.3683333333333345,3
"milk, salsa",chips,0.07033333333333333,0.8210116731517509,2.062843399878771,0.03623799999999999,3.363347826086956,3
"parmesan, salsa",chips,0.04766666666666667,0.8171428571428572,2.0531227566403447,0.024450000000000003,3.2921875000000003,3
"butter, eggs",bread,0.16666666666666666,0.9900990099009901,2.052727733035916,0.08547388888888888,52.284333333333294,3
"eggs, soda",chips,0.043,0.8164556962025316,2.0513962216144006,0.02203866666666666,3.2798620689655156,3
"cream, pasta",parmesan,0.050666666666666665,0.4444444444444444,2.044989775051125,0.025890666666666666,1.4087999999999998,3
"butter, soda",chips,0.09266666666666666,0.8128654970760233,2.0423756207940285,0.04729466666666666,3.216937499999998,3
"bread, soda",chips,0.09366666666666666,0.8121387283236994,2.040549568652511,0.047763999999999994,3.204492307692307,3
parmesan,"pasta, pasta_sauce",0.167,0.7684049079754602,2.0400130300233457,0.0851377777777778,2.691479028697573,3
"pasta, pasta_sauce",parmesan,0.167,0.44336283185840714,2.0400130300233457,0.0851377777777778,1.4060625331213565,3
"butter, salsa",chips,0.104,0.8103896103896104,2.0361547999738954,0.05292333333333333,3.174931506849316,3
"cereal, salsa",chips,0.07066666666666667,0.8091603053435115,2.033066093827918,0.035908,3.15448,3
"pasta_sauce, soda",chips,0.086,0.8062499999999999,2.0257537688442206,0.04354666666666666,3.107096774193547,3
chips,soda,0.203,0.5100502512562815,2.018668540592143,0.10243866666666668,1.525326495726496,2
soda,chips,0.203,0.8034300791556729,2.018668540592143,0.10243866666666668,3.062523489932887,2
"chips, coffee",soda,0.05533333333333333,0.5092024539877301,2.0153131424316495,0.02787688888888889,1.522691666666667,3
soda,"butter, chips",0.09266666666666666,0.36675461741424803,2.0151352605178463,0.04668133333333333,1.2917583333333333,3
"butter, chips",soda,0.09266666666666666,0.5091575091575091,2.0151352605178463,0.04668133333333333,1.5225522388059702,3
"chips, milk",soda,0.06566666666666666,0.5090439276485788,2.0146857294798632,0.03307266666666667,1.5222,3
"pasta_sauce, sugar",parmesan,0.04933333333333333,0.4365781710914454,2.0087952657581845,0.024774666666666667,1.3891308900523558,3
"chips, cream",soda,0.059333333333333335,0.5071225071225071,2.0070811627539857,0.029771333333333334,1.5162658959537572,3
"pasta, soda",chips,0.08433333333333333,0.7981072555205047,2.0052946118605646,0.04227799999999999,2.9817812499999987,3
"eggs, salsa",chips,0.04466666666666667,0.7976190476190476,2.0040679588418278,0.022378666666666665,2.974588235294117,3
soda,"bread, chips",0.09366666666666666,0.370712401055409,2.0038508165157243,0.04692333333333333,1.2951153039832286,3
"bread, chips",soda,0.09366666666666666,0.5063063063063062,2.003850816515724,0.04692333333333333,1.5137591240875912,3
"coffee, salsa",chips,0.06,0.7964601769911503,2.001156223595855,0.03001733333333333,2.957652173913042,3
"pasta, salsa",chips,0.07966666666666666,0.7940199335548173,1.9950249586804454,0.039734,2.922612903225806,3
"cereal, chips",soda,0.06533333333333333,0.5038560411311053,1.9941531970888073,0.03257088888888888,1.5062832469775473,3
"apples, chips",soda,0.046,0.5036496350364963,1.993336286424128,0.022923111111111113,1.505656862745098,3
"parmesan, soda",chips,0.04466666666666667,0.7928994082840237,1.9922095685528234,0.022246,2.9068000000000005,3
"pasta, sugar",parmesan,0.04933333333333333,0.4314868804664723,1.9853690819009464,0.02448488888888889,1.3766905982905984,3
"pasta_sauce, salsa",chips,0.08133333333333333,0.7896440129449838,1.9840301832788536,0.040339333333333324,2.861815384615384,3
"beer, soda",chips,0.037333333333333336,0.7887323943661972,1.9817396843371788,0.01849466666666667,2.8494666666666673,3
"beer, pasta_sauce",parmesan,0.033,0.4304347826086957,1.980528140837557,0.01633777777777778,1.3741475826972012,3
"chips, sugar",soda,0.05633333333333333,0.5,1.978891820580475,0.027866222222222223,1.4946666666666668,3
"diapers, parmesan",pasta_sauce,0.05466666666666667,0.8200000000000001,1.9743178170144464,0.02697777777777778,3.2481481481481493,3
"chips, pasta_sauce",salsa,0.08133333333333333,0.5158562367864693,1.9664151338747244,0.039972111111111104,1.5236521106259098,3
"coffee, parmesan",pasta_sauce,0.04733333333333333,0.8160919540229884,1.964908396524049,0.023243999999999997,3.179124999999998,3
"diapers, parmesan",pasta,0.055,0.8250000000000001,1.959619952494062,0.026933333333333333,3.3085714285714296,3
"bananas, parmesan",pasta_sauce,0.036333333333333336,0.8134328358208955,1.9585060252509523,0.01778177777777778,3.133813333333334,3
"eggs, parmesan",pasta_sauce,0.034333333333333334,0.8110236220472441,1.952705350033493,0.016750888888888888,3.093861111111111,3
"coffee, parmesan",pasta,0.04766666666666667,0.8218390804597702,1.952111830070713,0.02324866666666667,3.2498709677419364,3
"bread, salsa",butter,0.11833333333333333,0.931758530183727,1.952008093960322,0.057712,7.65907692307692,3
"bread, coffee",butter,0.125,0.9305210918114144,1.9494156951356447,0.06087822222222222,7.522666666666667,3
